States,Year,Quarter,Brand,User_Counts,Percentage
Rajasthan,2020,2,Apple,283321,0.020888948
Rajasthan,2020,2,Huawei,246837,0.018199022
Rajasthan,2020,2,Tecno,183365,0.013519301
Rajasthan,2020,2,OnePlus,177245,0.01306808
Rajasthan,2020,2,Gionee,172589,0.012724799
Rajasthan,2020,2,Others,1281070,0.094451892
Rajasthan,2020,3,Xiaomi,3353468,0.224021358
Rajasthan,2020,3,Vivo,3346801,0.223575983
Rajasthan,2020,3,Samsung,2973921,0.198666521
Rajasthan,2020,3,Oppo,2001908,0.133733242
Rajasthan,2020,3,Realme,784695,0.052419895
Rajasthan,2020,3,Apple,302588,0.020213753
Rajasthan,2020,3,Huawei,265862,0.01776035
Rajasthan,2020,3,Tecno,214914,0.014356877
Rajasthan,2020,3,OnePlus,186566,0.012463148
Rajasthan,2020,3,Gionee,180038,0.012027059
Rajasthan,2020,3,Others,1358651,0.090761815
Rajasthan,2020,4,Vivo,3720519,0.227840434
Rajasthan,2020,4,Xiaomi,3613815,0.221306
Rajasthan,2020,4,Samsung,3222360,0.197333732
Rajasthan,2020,4,Oppo,2201891,0.134841349
Rajasthan,2020,4,Realme,880750,0.053936148
Rajasthan,2020,4,Apple,323405,0.019804962
Rajasthan,2020,4,Huawei,283175,0.017341321
Rajasthan,2020,4,Tecno,259273,0.015877589
Rajasthan,2020,4,OnePlus,195918,0.0119978
Rajasthan,2020,4,Gionee,188604,0.011549899
Rajasthan,2020,4,Others,1439784,0.088170766
Rajasthan,2021,1,Vivo,4143832,0.234630618
Rajasthan,2021,1,Xiaomi,3873176,0.219305628
Rajasthan,2021,1,Samsung,3430073,0.194216404
Rajasthan,2021,1,Oppo,2390404,0.135348626
Rajasthan,2021,1,Realme,987022,0.055886817
Rajasthan,2021,1,Apple,347215,0.019659887
Rajasthan,2021,1,Tecno,301891,0.017093568
Rajasthan,2021,1,Huawei,295928,0.016755933
Rajasthan,2021,1,OnePlus,208798,0.011822488
Rajasthan,2021,1,Gionee,189685,0.010740278
Rajasthan,2021,1,Others,1493064,0.084539752
Rajasthan,2021,2,Vivo,4603263,0.242519711
Rajasthan,2021,2,Xiaomi,4079016,0.214900122
Rajasthan,2021,2,Samsung,3591961,0.189239968
Rajasthan,2021,2,Oppo,2591657,0.136539647
Rajasthan,2021,2,Realme,1162747,0.061258517
Rajasthan,2021,2,Tecno,375642,0.019790438
Rajasthan,2021,2,Apple,373677,0.019686913
Rajasthan,2021,2,Huawei,291917,0.015379444
Rajasthan,2021,2,OnePlus,233039,0.012277498
Rajasthan,2021,2,Motorola,188248,0.009917715
Rajasthan,2021,2,Others,1489818,0.078490026
Rajasthan,2021,3,Vivo,5212563,0.254278002
Rajasthan,2021,3,Xiaomi,4289230,0.209236192
Rajasthan,2021,3,Samsung,3672997,0.179175261
Rajasthan,2021,3,Oppo,2855694,0.139305782
Rajasthan,2021,3,Realme,1363093,0.066494077
Rajasthan,2021,3,Tecno,456211,0.022254776
Rajasthan,2021,3,Apple,403105,0.019664172
Rajasthan,2021,3,Huawei,298651,0.014568722
Rajasthan,2021,3,OnePlus,283924,0.013850313
Rajasthan,2021,3,Motorola,186498,0.009097701
Rajasthan,2021,3,Others,1477499,0.072075003
Rajasthan,2021,4,Vivo,5751824,0.261717756
Rajasthan,2021,4,Xiaomi,4469665,0.203377345
Rajasthan,2021,4,Samsung,3782393,0.172105303
Rajasthan,2021,4,Oppo,3095179,0.140835899
Rajasthan,2021,4,Realme,1624796,0.073930976
Rajasthan,2021,4,Tecno,521804,0.023742968
Rajasthan,2021,4,Apple,462924,0.021063828
Rajasthan,2021,4,OnePlus,336937,0.015331205
Rajasthan,2021,4,Huawei,287470,0.013080373
Rajasthan,2021,4,Motorola,189233,0.008610423
Rajasthan,2021,4,Others,1454977,0.066203924
Rajasthan,2022,1,Vivo,6252325,0.267206428
Rajasthan,2022,1,Xiaomi,4620642,0.197472979
Rajasthan,2022,1,Samsung,3887688,0.166148629
Rajasthan,2022,1,Oppo,3333119,0.142447941
Rajasthan,2022,1,Realme,1857144,0.079369005
Rajasthan,2022,1,Tecno,613379,0.026214058
Rajasthan,2022,1,Apple,510886,0.021833802
Rajasthan,2022,1,OnePlus,385558,0.016477642
Rajasthan,2022,1,Huawei,284638,0.012164611
Rajasthan,2022,1,Motorola,189003,0.008077446
Rajasthan,2022,1,Others,1464475,0.062587459
Sikkim,2018,1,Samsung,5534,0.27599621
Sikkim,2018,1,Xiaomi,4679,0.233354945
Sikkim,2018,1,Vivo,2155,0.107475936
Sikkim,2018,1,Oppo,1825,0.091017904
Sikkim,2018,1,Apple,865,0.043139993
Sikkim,2018,1,Realme,815,0.040646352
Sikkim,2018,1,Lenovo,586,0.029225475
Sikkim,2018,1,Motorola,575,0.028676874
Sikkim,2018,1,OnePlus,528,0.026332851
Sikkim,2018,1,Asus,308,0.01536083
Sikkim,2018,1,Others,2181,0.10877263
Sikkim,2018,2,Samsung,7827,0.278570666
Sikkim,2018,2,Xiaomi,6559,0.233441293
Sikkim,2018,2,Vivo,3254,0.115813076
Sikkim,2018,2,Oppo,2531,0.090080792
Sikkim,2018,2,Apple,1120,0.039861907
Sikkim,2018,2,Realme,1110,0.039505997
Sikkim,2018,2,Motorola,773,0.027511834
Sikkim,2018,2,Lenovo,759,0.02701356
Sikkim,2018,2,OnePlus,690,0.024557782
Sikkim,2018,2,Micromax,424,0.015090579
Sikkim,2018,2,Others,3050,0.108552515
Sikkim,2018,3,Samsung,10790,0.286685974
Sikkim,2018,3,Xiaomi,8637,0.229481627
Sikkim,2018,3,Vivo,4649,0.123522066
Sikkim,2018,3,Oppo,3465,0.092063661
Sikkim,2018,3,Realme,1459,0.038765045
Sikkim,2018,3,Apple,1423,0.037808539
Sikkim,2018,3,Motorola,945,0.025108271
Sikkim,2018,3,Lenovo,886,0.023540665
Sikkim,2018,3,OnePlus,823,0.02186678
Sikkim,2018,3,Micromax,570,0.015144671
Sikkim,2018,3,Others,3990,0.1060127
Sikkim,2018,4,Samsung,14281,0.294223083
Sikkim,2018,4,Xiaomi,11024,0.227121019
Sikkim,2018,4,Vivo,6387,0.131587622
Sikkim,2018,4,Oppo,4507,0.092855083
Sikkim,2018,4,Realme,1848,0.038073262
Sikkim,2018,4,Apple,1799,0.037063744
Sikkim,2018,4,Motorola,1119,0.023054102
Sikkim,2018,4,Lenovo,1038,0.021385306
Sikkim,2018,4,OnePlus,969,0.01996374
Sikkim,2018,4,Huawei,689,0.014195064
Sikkim,2018,4,Others,4877,0.100477976
Sikkim,2019,1,Samsung,17397,0.29508447
Sikkim,2019,1,Xiaomi,13387,0.227067644
Sikkim,2019,1,Vivo,7997,0.135643531
Sikkim,2019,1,Oppo,5660,0.096003799
Sikkim,2019,1,Realme,2237,0.037943551
Sikkim,2019,1,Apple,2138,0.036264333
Sikkim,2019,1,Motorola,1274,0.021609336
Sikkim,2019,1,Lenovo,1168,0.019811385
Sikkim,2019,1,OnePlus,1088,0.018454441
Sikkim,2019,1,Huawei,849,0.01440057
Sikkim,2019,1,Others,5761,0.097716941
Sikkim,2019,2,Samsung,21576,0.303891604
Sikkim,2019,2,Xiaomi,16005,0.22542571
Sikkim,2019,2,Vivo,9656,0.136001916
Sikkim,2019,2,Oppo,6810,0.095916844
Sikkim,2019,2,Realme,2677,0.037704756
Sikkim,2019,2,Apple,2509,0.035338526
Sikkim,2019,2,Motorola,1473,0.020746771
Sikkim,2019,2,Lenovo,1289,0.018155185
Sikkim,2019,2,OnePlus,1220,0.017183341
Sikkim,2019,2,Huawei,1001,0.01409879
Sikkim,2019,2,Others,6783,0.095536557
Sikkim,2019,3,Samsung,25449,0.309869959
Sikkim,2019,3,Xiaomi,18366,0.223626534
Sikkim,2019,3,Vivo,11399,0.138795539
Sikkim,2019,3,Oppo,7934,0.096605299
Sikkim,2019,3,Realme,3080,0.037502435
Sikkim,2019,3,Apple,2833,0.034494935
Sikkim,2019,3,Motorola,1581,0.019250438
Sikkim,2019,3,OnePlus,1352,0.016462108
Sikkim,2019,3,Lenovo,1279,0.015573252
Sikkim,2019,3,Huawei,1126,0.013710306
Sikkim,2019,3,Others,7729,0.094109195
Sikkim,2019,4,Samsung,29310,0.315256206
Sikkim,2019,4,Xiaomi,20528,0.22079766
Sikkim,2019,4,Vivo,13224,0.142236372
Sikkim,2019,4,Oppo,9175,0.098685626
Sikkim,2019,4,Realme,3578,0.038484705
Sikkim,2019,4,Apple,3131,0.033676806
Sikkim,2019,4,Motorola,1676,0.018026933
Sikkim,2019,4,OnePlus,1458,0.015682141
Sikkim,2019,4,Lenovo,1347,0.014488233
Sikkim,2019,4,Huawei,1245,0.013391129
Sikkim,2019,4,Others,8300,0.08927419
Sikkim,2020,1,Samsung,33471,0.319895633
Sikkim,2020,1,Xiaomi,22619,0.216178762
Sikkim,2020,1,Vivo,15342,0.146629584
Sikkim,2020,1,Oppo,10442,0.099798339
Sikkim,2020,1,Realme,4166,0.039816116
Sikkim,2020,1,Apple,3439,0.032867888
Sikkim,2020,1,Motorola,1728,0.016515182
Sikkim,2020,1,OnePlus,1548,0.01479485
Sikkim,2020,1,Lenovo,1491,0.014250079
Sikkim,2020,1,HMD Global,1394,0.013323011
Sikkim,2020,1,Others,8991,0.085930556
Sikkim,2020,2,Samsung,38977,0.325022306
Sikkim,2020,2,Xiaomi,25245,0.210513588
Sikkim,2020,2,Vivo,18182,0.151616481
Sikkim,2020,2,Oppo,12295,0.10252583
Sikkim,2020,2,Realme,4814,0.040143094
Sikkim,2020,2,Apple,3701,0.030861984
Sikkim,2020,2,Motorola,1821,0.015184997
Sikkim,2020,2,HMD Global,1669,0.013917496
Sikkim,2020,2,OnePlus,1607,0.013400489
Sikkim,2020,2,Lenovo,1576,0.013141985
Sikkim,2020,2,Others,10034,0.083671751
Sikkim,2020,3,Samsung,44424,0.329620918
Sikkim,2020,3,Xiaomi,27830,0.206495366
Sikkim,2020,3,Vivo,21086,0.15645567
Sikkim,2020,3,Oppo,14009,0.103945152
Sikkim,2020,3,Realme,5459,0.040505146
Sikkim,2020,3,Apple,4035,0.029939231
Sikkim,2020,3,HMD Global,1906,0.014142299
Sikkim,2020,3,Motorola,1879,0.013941962
Sikkim,2020,3,OnePlus,1694,0.012569283
Sikkim,2020,3,Lenovo,1657,0.012294747
Sikkim,2020,3,Others,10794,0.080090226
Sikkim,2020,4,Samsung,49275,0.331722128
Sikkim,2020,4,Xiaomi,30296,0.203954411
Sikkim,2020,4,Vivo,23560,0.158607272
Sikkim,2020,4,Oppo,15658,0.105410555
Sikkim,2020,4,Realme,6245,0.042041698
Sikkim,2020,4,Apple,4413,0.029708569
Sikkim,2020,4,HMD Global,2070,0.013935359
Sikkim,2020,4,Motorola,1984,0.013356402
Sikkim,2020,4,OnePlus,1764,0.011875349
Sikkim,2020,4,Lenovo,1714,0.011538746
Sikkim,2020,4,Others,11564,0.077849512
Sikkim,2021,1,Samsung,52629,0.328493942
Sikkim,2021,1,Xiaomi,32524,0.20300475
Sikkim,2021,1,Vivo,26109,0.162964304
Sikkim,2021,1,Oppo,16921,0.105615649
Sikkim,2021,1,Realme,7053,0.044022645
Sikkim,2021,1,Apple,4803,0.029978841
Sikkim,2021,1,HMD Global,2163,0.013500777
Sikkim,2021,1,Motorola,2031,0.012676874
Sikkim,2021,1,OnePlus,1924,0.012009013
Sikkim,2021,1,Huawei,1738,0.010848059
Sikkim,2021,1,Others,12318,0.076885147
Sikkim,2021,2,Samsung,55452,0.322883428
Sikkim,2021,2,Xiaomi,34745,0.202311634
Sikkim,2021,2,Vivo,28736,0.167322697
Sikkim,2021,2,Oppo,18141,0.105630604
Sikkim,2021,2,Realme,8547,0.04976709
Sikkim,2021,2,Apple,5244,0.030534529
Sikkim,2021,2,HMD Global,2238,0.013031326
Sikkim,2021,2,OnePlus,2072,0.012064749
Sikkim,2021,2,Motorola,2043,0.011895889
Sikkim,2021,2,Tecno,1729,0.010067544
Sikkim,2021,2,Others,12793,0.074490509
Sikkim,2021,3,Samsung,57652,0.312150433
Sikkim,2021,3,Xiaomi,37473,0.20289345
Sikkim,2021,3,Vivo,32054,0.173552869
Sikkim,2021,3,Oppo,19674,0.106522716
Sikkim,2021,3,Realme,10359,0.05608767
Sikkim,2021,3,Apple,5768,0.031230204
Sikkim,2021,3,OnePlus,2450,0.013265256
Sikkim,2021,3,HMD Global,2212,0.011976631
Sikkim,2021,3,Tecno,2190,0.011857515
Sikkim,2021,3,Motorola,2041,0.011050771
Sikkim,2021,3,Others,12820,0.069412485
Sikkim,2021,4,Samsung,59868,0.30327192
Sikkim,2021,4,Xiaomi,39826,0.201745632
Sikkim,2021,4,Vivo,34807,0.176321002
Sikkim,2021,4,Oppo,20992,0.106338681
Sikkim,2021,4,Realme,12763,0.064653229
Sikkim,2021,4,Apple,6458,0.032714139
Sikkim,2021,4,OnePlus,2920,0.014791775
Sikkim,2021,4,Tecno,2588,0.013109971
Sikkim,2021,4,HMD Global,2358,0.011944865
Sikkim,2021,4,Motorola,2089,0.010582198
Sikkim,2021,4,Others,12738,0.064526587
Sikkim,2022,1,Samsung,61996,0.295759866
Sikkim,2022,1,Xiaomi,41866,0.19972712
Sikkim,2022,1,Vivo,37402,0.178431036
Sikkim,2022,1,Oppo,22501,0.107343905
Sikkim,2022,1,Realme,14771,0.070466949
Sikkim,2022,1,Apple,7058,0.033671094
Sikkim,2022,1,OnePlus,3294,0.015714449
Sikkim,2022,1,Tecno,3147,0.015013167
Sikkim,2022,1,HMD Global,2316,0.011048775
Sikkim,2022,1,Motorola,2125,0.010137585
Sikkim,2022,1,Others,13140,0.062686054
Tamilnadu,2018,1,Xiaomi,503469,0.239205627
Tamilnadu,2018,1,Samsung,408997,0.194320571
Tamilnadu,2018,1,Vivo,256682,0.121953444
Tamilnadu,2018,1,Oppo,160460,0.076236938
Tamilnadu,2018,1,Motorola,100336,0.047671129
Tamilnadu,2018,1,OnePlus,93643,0.044491185
Tamilnadu,2018,1,Apple,93282,0.044319669
Tamilnadu,2018,1,Lenovo,92559,0.043976161
Tamilnadu,2018,1,Realme,82612,0.039250193
Tamilnadu,2018,1,Huawei,59799,0.028411396
Tamilnadu,2018,1,Others,252915,0.120163687
Tamilnadu,2018,2,Xiaomi,723469,0.241475403
Tamilnadu,2018,2,Samsung,574902,0.191887547
Tamilnadu,2018,2,Vivo,390299,0.130271799
Tamilnadu,2018,2,Oppo,240094,0.080137221
Tamilnadu,2018,2,Motorola,139685,0.046623272
Tamilnadu,2018,2,Lenovo,127831,0.04266671
Tamilnadu,2018,2,Apple,123693,0.041285552
Tamilnadu,2018,2,OnePlus,119948,0.040035567
Tamilnadu,2018,2,Realme,116217,0.038790255
Tamilnadu,2018,2,Huawei,86507,0.028873819
Tamilnadu,2018,2,Others,353391,0.117952855
Tamilnadu,2018,3,Xiaomi,948490,0.243191527
Tamilnadu,2018,3,Samsung,739663,0.189648572
Tamilnadu,2018,3,Vivo,545491,0.13986314
Tamilnadu,2018,3,Oppo,327387,0.083941575
Tamilnadu,2018,3,Motorola,177191,0.045431528
Tamilnadu,2018,3,Lenovo,153372,0.039324369
Tamilnadu,2018,3,Apple,150205,0.038512355
Tamilnadu,2018,3,Realme,149904,0.038435179
Tamilnadu,2018,3,OnePlus,145542,0.037316768
Tamilnadu,2018,3,Huawei,118152,0.03029401
Tamilnadu,2018,3,Others,444780,0.114040978
Tamilnadu,2018,4,Xiaomi,1270630,0.244357656
Tamilnadu,2018,4,Samsung,978019,0.18808499
Tamilnadu,2018,4,Vivo,776632,0.149355812
Tamilnadu,2018,4,Oppo,457237,0.087932255
Tamilnadu,2018,4,Motorola,228639,0.04397007
Tamilnadu,2018,4,Realme,198871,0.03824532
Tamilnadu,2018,4,Lenovo,194451,0.0373953
Tamilnadu,2018,4,Apple,191032,0.036737785
Tamilnadu,2018,4,OnePlus,180637,0.0347387
Tamilnadu,2018,4,Huawei,164880,0.031708436
Tamilnadu,2018,4,Others,558850,0.107473675
Tamilnadu,2019,1,Xiaomi,1539941,0.244578604
Tamilnadu,2019,1,Samsung,1181910,0.187714918
Tamilnadu,2019,1,Vivo,982792,0.156090328
Tamilnadu,2019,1,Oppo,574119,0.091183509
Tamilnadu,2019,1,Motorola,263727,0.041886008
Tamilnadu,2019,1,Realme,239102,0.037974983
Tamilnadu,2019,1,Apple,223033,0.035422851
Tamilnadu,2019,1,Lenovo,220455,0.035013404
Tamilnadu,2019,1,OnePlus,209025,0.033198053
Tamilnadu,2019,1,Huawei,206764,0.032838953
Tamilnadu,2019,1,Others,655435,0.104098389
Tamilnadu,2019,2,Xiaomi,1811254,0.243788603
Tamilnadu,2019,2,Samsung,1396893,0.188017028
Tamilnadu,2019,2,Vivo,1196063,0.160985995
Tamilnadu,2019,2,Oppo,697196,0.093840201
Tamilnadu,2019,2,Motorola,303963,0.040912382
Tamilnadu,2019,2,Realme,281300,0.037862019
Tamilnadu,2019,2,Apple,254300,0.034227912
Tamilnadu,2019,2,Lenovo,251562,0.033859386
Tamilnadu,2019,2,Huawei,248271,0.033416429
Tamilnadu,2019,2,OnePlus,232848,0.031340546
Tamilnadu,2019,2,Others,755959,0.1017495
Tamilnadu,2019,3,Xiaomi,2046907,0.242845779
Tamilnadu,2019,3,Samsung,1578951,0.187327312
Tamilnadu,2019,3,Vivo,1404873,0.166674635
Tamilnadu,2019,3,Oppo,809503,0.096039726
Tamilnadu,2019,3,Motorola,331659,0.039348142
Tamilnadu,2019,3,Realme,325676,0.038638317
Tamilnadu,2019,3,Huawei,287625,0.034123933
Tamilnadu,2019,3,Apple,280108,0.033232113
Tamilnadu,2019,3,Lenovo,263109,0.031215346
Tamilnadu,2019,3,OnePlus,253980,0.030132278
Tamilnadu,2019,3,Others,846444,0.100422419
Tamilnadu,2019,4,Xiaomi,2321854,0.241344596
Tamilnadu,2019,4,Samsung,1803401,0.187454115
Tamilnadu,2019,4,Vivo,1661144,0.172667243
Tamilnadu,2019,4,Oppo,954430,0.099208014
Tamilnadu,2019,4,Realme,385827,0.040104701
Tamilnadu,2019,4,Motorola,364512,0.037889119
Tamilnadu,2019,4,Huawei,329271,0.034226001
Tamilnadu,2019,4,Apple,306135,0.031821134
Tamilnadu,2019,4,Lenovo,283182,0.02943529
Tamilnadu,2019,4,OnePlus,275013,0.028586165
Tamilnadu,2019,4,Others,935724,0.097263623
Tamilnadu,2020,1,Xiaomi,2602334,0.239353009
Tamilnadu,2020,1,Samsung,2037120,0.187366726
Tamilnadu,2020,1,Vivo,1937792,0.178230906
Tamilnadu,2020,1,Oppo,1109430,0.102041248
Tamilnadu,2020,1,Realme,450799,0.041462817
Tamilnadu,2020,1,Motorola,395956,0.036418561
Tamilnadu,2020,1,Huawei,370773,0.034102323
Tamilnadu,2020,1,Apple,333073,0.030634817
Tamilnadu,2020,1,Lenovo,308388,0.028364382
Tamilnadu,2020,1,OnePlus,293970,0.027038268
Tamilnadu,2020,1,Others,1032733,0.094986943
Tamilnadu,2020,2,Xiaomi,2891155,0.237939751
Tamilnadu,2020,2,Samsung,2285005,0.18805409
Tamilnadu,2020,2,Vivo,2216953,0.182453464
Tamilnadu,2020,2,Oppo,1270624,0.104571342
Tamilnadu,2020,2,Realme,512202,0.042153816
Tamilnadu,2020,2,Motorola,430995,0.035470545
Tamilnadu,2020,2,Huawei,410511,0.033784728
Tamilnadu,2020,2,Apple,352063,0.028974504
Tamilnadu,2020,2,Lenovo,331665,0.027295765
Tamilnadu,2020,2,OnePlus,305910,0.025176149
Tamilnadu,2020,2,Others,1143703,0.094125845
Tamilnadu,2020,3,Xiaomi,3217633,0.235837179
Tamilnadu,2020,3,Vivo,2577603,0.188926028
Tamilnadu,2020,3,Samsung,2574986,0.188734214
Tamilnadu,2020,3,Oppo,1456520,0.106755981
Tamilnadu,2020,3,Realme,592254,0.043409398
Tamilnadu,2020,3,Motorola,466225,0.034172073
Tamilnadu,2020,3,Huawei,452345,0.033154735
Tamilnadu,2020,3,Apple,378323,0.027729275
Tamilnadu,2020,3,Lenovo,357461,0.026200189
Tamilnadu,2020,3,OnePlus,324336,0.023772285
Tamilnadu,2020,3,Others,1245765,0.091308643
Tamilnadu,2020,4,Xiaomi,3595631,0.234127356
Tamilnadu,2020,4,Vivo,2971084,0.193460352
Tamilnadu,2020,4,Samsung,2918795,0.190055586
Tamilnadu,2020,4,Oppo,1665487,0.108447187
Tamilnadu,2020,4,Realme,690401,0.044955047
Tamilnadu,2020,4,Motorola,503120,0.032760357
Tamilnadu,2020,4,Huawei,497653,0.032404377
Tamilnadu,2020,4,Apple,417632,0.027193857
Tamilnadu,2020,4,Lenovo,385136,0.0250779
Tamilnadu,2020,4,OnePlus,347722,0.022641709
Tamilnadu,2020,4,Others,1364925,0.088876273
Tamilnadu,2021,1,Xiaomi,3887022,0.233698888
Tamilnadu,2021,1,Vivo,3309321,0.198965851
Tamilnadu,2021,1,Samsung,3143951,0.189023333
Tamilnadu,2021,1,Oppo,1825392,0.109747792
Tamilnadu,2021,1,Realme,782154,0.047025337
Tamilnadu,2021,1,Huawei,522223,0.031397542
Tamilnadu,2021,1,Motorola,518191,0.031155126
Tamilnadu,2021,1,Apple,449432,0.027021138
Tamilnadu,2021,1,Lenovo,389630,0.023425671
Tamilnadu,2021,1,OnePlus,369966,0.022243415
Tamilnadu,2021,1,Others,1435326,0.086295907
Tamilnadu,2021,2,Xiaomi,4159447,0.233617186
Tamilnadu,2021,2,Vivo,3648711,0.204931472
Tamilnadu,2021,2,Samsung,3335419,0.187335288
Tamilnadu,2021,2,Oppo,1982731,0.111360966
Tamilnadu,2021,2,Realme,924040,0.051899117
Tamilnadu,2021,2,Huawei,515007,0.028925597
Tamilnadu,2021,2,Motorola,513680,0.028851065
Tamilnadu,2021,2,Apple,481336,0.02703445
Tamilnadu,2021,2,OnePlus,400480,0.022493137
Tamilnadu,2021,2,Lenovo,375748,0.021104053
Tamilnadu,2021,2,Others,1467943,0.08244767
Tamilnadu,2021,3,Xiaomi,4464525,0.233409437
Tamilnadu,2021,3,Vivo,4059800,0.212250045
Tamilnadu,2021,3,Samsung,3487967,0.182354094
Tamilnadu,2021,3,Oppo,2182951,0.114126668
Tamilnadu,2021,3,Realme,1086229,0.056789042
Tamilnadu,2021,3,Apple,516731,0.027015168
Tamilnadu,2021,3,Huawei,514394,0.026892987
Tamilnadu,2021,3,Motorola,504404,0.026370701
Tamilnadu,2021,3,OnePlus,454175,0.023744683
Tamilnadu,2021,3,Lenovo,358008,0.018716985
Tamilnadu,2021,3,Others,1498256,0.07833019
Tamilnadu,2021,4,Xiaomi,4737458,0.231851665
Tamilnadu,2021,4,Vivo,4457962,0.218173103
Tamilnadu,2021,4,Samsung,3636646,0.177977817
Tamilnadu,2021,4,Oppo,2390692,0.117000704
Tamilnadu,2021,4,Realme,1288203,0.063044783
Tamilnadu,2021,4,Apple,575168,0.028148779
Tamilnadu,2021,4,OnePlus,507178,0.024821342
Tamilnadu,2021,4,Motorola,501002,0.024519088
Tamilnadu,2021,4,Huawei,493892,0.024171124
Tamilnadu,2021,4,Lenovo,336045,0.016446076
Tamilnadu,2021,4,Others,1508896,0.07384552
Tamilnadu,2022,1,Xiaomi,4978558,0.229775853
Tamilnadu,2022,1,Vivo,4823657,0.222626693
Tamilnadu,2022,1,Samsung,3775700,0.174260235
Tamilnadu,2022,1,Oppo,2599406,0.119970628
Tamilnadu,2022,1,Realme,1468106,0.067757633
Tamilnadu,2022,1,Apple,624113,0.028804746
Tamilnadu,2022,1,OnePlus,549762,0.025373217
Tamilnadu,2022,1,Motorola,495397,0.022864104
Tamilnadu,2022,1,Huawei,485896,0.022425604
Tamilnadu,2022,1,Lenovo,331152,0.015283689
Tamilnadu,2022,1,Others,1535273,0.070857598
Telangana,2018,1,Xiaomi,853570,0.25744369
Telangana,2018,1,Samsung,678688,0.204697849
Telangana,2018,1,Vivo,417290,0.125858075
Telangana,2018,1,Oppo,277450,0.083681188
Telangana,2018,1,Apple,182270,0.054974122
Telangana,2018,1,Realme,177539,0.053547214
Telangana,2018,1,OnePlus,158075,0.047676712
Telangana,2018,1,Motorola,139364,0.042033322
Telangana,2018,1,Lenovo,82558,0.024900168
Telangana,2018,1,Huawei,73584,0.022193536
Telangana,2018,1,Others,275172,0.082994125
Telangana,2018,2,Xiaomi,1108404,0.260181709
Telangana,2018,2,Samsung,871232,0.204509033
Telangana,2018,2,Vivo,561687,0.131847849
Telangana,2018,2,Oppo,365785,0.085862706
Telangana,2018,2,Apple,224531,0.052705385
Telangana,2018,2,Realme,222301,0.052181925
Telangana,2018,2,OnePlus,189797,0.044552084
Telangana,2018,2,Motorola,175188,0.041122834
Telangana,2018,2,Lenovo,101575,0.023843253
Telangana,2018,2,Huawei,95658,0.022454323
Telangana,2018,2,Others,343957,0.0807389
Telangana,2018,3,Xiaomi,1348603,0.262450664
Telangana,2018,3,Samsung,1041937,0.202770613
Telangana,2018,3,Vivo,716573,0.139451758
Telangana,2018,3,Oppo,453686,0.088291508
Telangana,2018,3,Realme,269111,0.052371499
Telangana,2018,3,Apple,260670,0.050728802
Telangana,2018,3,OnePlus,219364,0.042690271
Telangana,2018,3,Motorola,202270,0.03936362
Telangana,2018,3,Huawei,119275,0.023212022
Telangana,2018,3,Lenovo,111557,0.021710028
Telangana,2018,3,Others,395455,0.076959214
Telangana,2018,4,Xiaomi,1714433,0.262560074
Telangana,2018,4,Samsung,1327932,0.20336865
Telangana,2018,4,Vivo,960056,0.147029586
Telangana,2018,4,Oppo,598550,0.091666068
Telangana,2018,4,Realme,334552,0.051235597
Telangana,2018,4,Apple,322702,0.049420806
Telangana,2018,4,OnePlus,263159,0.040301981
Telangana,2018,4,Motorola,244632,0.037464629
Telangana,2018,4,Huawei,155797,0.023859825
Telangana,2018,4,Lenovo,133090,0.020382319
Telangana,2018,4,Others,474776,0.072710466
Telangana,2019,1,Xiaomi,2087604,0.262149013
Telangana,2019,1,Samsung,1634479,0.205248244
Telangana,2019,1,Vivo,1219194,0.1530992
Telangana,2019,1,Oppo,755440,0.094863705
Telangana,2019,1,Realme,397059,0.04986033
Telangana,2019,1,Apple,378217,0.047494263
Telangana,2019,1,OnePlus,299912,0.037661182
Telangana,2019,1,Motorola,283123,0.035552918
Telangana,2019,1,Huawei,194436,0.024416127
Telangana,2019,1,Lenovo,152688,0.01917366
Telangana,2019,1,Others,561273,0.070481357
Telangana,2019,2,Xiaomi,2369395,0.261927169
Telangana,2019,2,Samsung,1863266,0.205976626
Telangana,2019,2,Vivo,1423728,0.157387453
Telangana,2019,2,Oppo,875408,0.096772863
Telangana,2019,2,Realme,450187,0.049766378
Telangana,2019,2,Apple,419514,0.0463756
Telangana,2019,2,OnePlus,325344,0.035965482
Telangana,2019,2,Motorola,310478,0.034322105
Telangana,2019,2,Huawei,221025,0.024433432
Telangana,2019,2,Lenovo,167039,0.018465495
Telangana,2019,2,Others,620623,0.068607398
Telangana,2019,3,Xiaomi,2642719,0.26190021
Telangana,2019,3,Samsung,2076152,0.205751972
Telangana,2019,3,Vivo,1629927,0.161529933
Telangana,2019,3,Oppo,994066,0.098514482
Telangana,2019,3,Realme,510585,0.050600279
Telangana,2019,3,Apple,455573,0.045148449
Telangana,2019,3,OnePlus,348387,0.034526043
Telangana,2019,3,Motorola,331741,0.032876381
Telangana,2019,3,Huawei,248083,0.02458566
Telangana,2019,3,Lenovo,173098,0.017154454
Telangana,2019,3,Others,680226,0.067412136
Telangana,2019,4,Xiaomi,2941413,0.262141877
Telangana,2019,4,Samsung,2304661,0.205393857
Telangana,2019,4,Vivo,1854821,0.165303634
Telangana,2019,4,Oppo,1125257,0.100284109
Telangana,2019,4,Realme,586629,0.052281005
Telangana,2019,4,Apple,489029,0.043582788
